candidate_id,years_exp,experience_score,skill_match_count,skill_coverage,title_score,education_score,location_score,product_company_score,consulting_penalty,retrieval_score,availability_score,recruitability_score,market_demand_score,trust_score,technical_credibility_score,mobility_score,days_since_active,notice_period_days,github_activity_score,avg_assessment_score,semantic_score,industry,current_role,num_ai_skills,keyword_stuffing_count,career_anomaly_raw,raw_recruiter_response_rate,raw_notice_period,raw_open_to_work,years_exp_clamped,skill_inflation,skill_inflation_norm,keyword_stuffing_norm,weak_experience_flag,keyword_stuffing_risk,low_response,long_notice,not_open,inactive,behavioral_risk,honeypot_risk,sample_source,semantic_bucket,exp_bucket,stratum
CAND_0018515,8.5,1.0,0,0.0,0.0,2,1,0.0,0,0.0,0.4,0.209,0.257,0.402,0.044,0.7,137,90,-1.0,0.0,0.5661201,Software,Marketing Manager,0,0,0,0.29,90,True,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0065027,8.0,1.0,0,0.0,0.2,1,0,0.6666666666666666,0,0.4,0.3,0.438,0.287,0.942,0.016,0.7,61,60,-1.0,0.0,0.53812957,Paper Products,HR Manager,0,2,0,0.21,60,False,8.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.05,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0093890,14.5,0.3,0,0.0,0.2,1,0,0.3333333333333333,0,0.2,0.15,0.309,0.1828,0.441,0.022,0.9,38,90,-1.0,0.0,0.5403571,Software,Business Analyst,0,3,0,0.36,90,False,14.5,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0070244,14.9,0.3,0,0.0,0.2,1,0,0.0,0,0.0,0.0,0.357,0.3336,0.727,0.1128,0.4,137,120,18.2,0.0,0.55995417,Software,Mechanical Engineer,0,0,0,0.6,120,False,14.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0070857,13.6,0.3,0,0.0,0.2,2,0,0.0,0,0.0,0.7,0.244,0.1286,0.447,0.2384,0.2,209,30,41.1,0.0,0.5440241,Manufacturing,Project Manager,0,0,0,0.19,30,True,13.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0048928,8.1,1.0,1,0.1111,0.2,2,1,0.0,0,0.0,0.0,0.647,0.4982,0.908,0.3122,1.0,106,90,-1.0,55.55,0.5648111,IT Services,DevOps Engineer,0,1,0,0.83,90,False,8.1,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0099037,9.6,0.7,0,0.0,0.2,3,0,0.6666666666666666,0,0.2,0.15,0.513,0.2518,0.488,0.2084,0.2,88,120,-1.0,32.1,0.5566472,Paper Products,Graphic Designer,0,1,0,0.54,120,False,9.6,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0052250,9.2,0.7,1,0.1111,0.2,1,0,0.0,0,0.0,0.15,0.521,0.3942,0.363,0.096,0.5,209,60,-1.0,0.0,0.53976357,Manufacturing,HR Manager,0,2,0,0.65,60,False,9.2,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0002337,9.9,0.7,1,0.1111,0.2,2,0,0.0,0,0.0,0.55,0.186,0.4006,0.407,0.09,0.2,106,60,-1.0,0.0,0.5569544,IT Services,Java Developer,0,1,0,0.12,60,True,9.9,0.0,0.0,0.043478260869565216,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0062096,8.0,1.0,1,0.1111,0.5,2,0,0.0,0,0.0,0.44999999999999996,0.446,0.5408,0.775,0.2148,1.0,42,30,5.2,0.0,0.55452,EdTech,Senior Software Engineer,1,1,0,0.68,30,False,8.0,0.125,0.041666666666666664,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.06458333333333334,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0091792,8.0,1.0,2,0.2222,0.2,1,0,0.3333333333333333,0,0.0,0.3,0.736,0.2988,0.566,0.2762,0.7,125,30,7.1,53.95,0.5584052,IT Services,DevOps Engineer,0,3,0,0.82,30,False,8.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0033754,8.7,1.0,1,0.1111,0.2,2,1,0.0,0,0.0,0.15,0.403,0.3972,0.555,0.152,0.2,54,150,-1.0,26.0,0.5599987,Fintech,Full Stack Developer,2,2,0,0.19,150,False,8.7,0.2298850574712644,0.07662835249042146,0.08695652173913043,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.17681992337164754,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0094886,14.9,0.3,0,0.0,0.2,3,1,0.0,0,0.0,0.55,0.481,0.1778,0.698,0.092,0.9,70,120,-1.0,0.0,0.54723513,Software,HR Manager,0,2,0,0.7,120,True,14.9,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.05,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0000414,13.7,0.3,1,0.1111,0.2,1,0,0.0,0,0.0,0.55,0.585,0.242,0.806,0.1212,0.9,73,90,20.3,0.0,0.5480783,Software,Business Analyst,0,0,0,0.42,90,True,13.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.05,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0068958,8.7,1.0,0,0.0,0.2,3,1,0.0,0,0.0,0.3,0.251,0.2032,0.66,0.064,0.9,125,30,-1.0,0.0,0.53370917,Manufacturing,Sales Executive,0,0,0,0.11,30,False,8.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0099993,9.3,0.7,1,0.1111,0.2,4,0,0.0,0,0.0,0.3,0.49,0.5978,0.739,0.1672,0.2,22,120,-1.0,32.3,0.5463191,IT Services,Cloud Engineer,0,2,0,0.52,120,False,9.3,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0099819,12.8,0.3,0,0.0,0.2,1,1,0.0,0,0.2,0.0,0.448,0.3382,0.293,0.2124,1.0,160,90,31.1,0.0,0.54864776,IT Services,Mechanical Engineer,0,1,0,0.43,90,False,12.8,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0070388,13.3,0.3,4,0.4444,0.0,2,0,0.0,0,0.0,0.15,0.489,0.1684,0.594,0.19,1.0,40,120,47.5,0.0,0.56559896,Software,Accountant,1,5,0,0.42,120,False,13.3,0.07518796992481203,0.02506265664160401,0.21739130434782608,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.10877192982456141,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0041102,8.1,1.0,0,0.0,0.0,1,1,0.0,1,0.2,0.15,0.494,0.1316,0.888,0.1544,0.7,72,150,14.6,0.0,0.5401492,IT Services,Marketing Manager,0,1,0,0.65,150,False,8.1,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0018916,11.5,0.7,1,0.1111,0.2,1,0,0.0,0,0.2,0.0,0.369,0.3408,0.821,0.2488,0.5,178,120,6.5,32.7,0.5457109,Software,Civil Engineer,0,1,0,0.39,120,False,11.5,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0075956,10.4,0.7,4,0.4444,0.2,2,0,0.0,0,0.2,0.55,0.305,0.4274,0.724,0.06,0.5,85,90,-1.0,0.0,0.5340406,Software,Content Writer,0,7,0,0.5,90,True,10.4,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.05,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0002533,12.0,0.7,0,0.0,0.2,2,1,0.0,0,0.0,0.3,0.538,0.3004,0.47,0.2244,0.4,39,60,-1.0,52.1,0.5318985,Software,Project Manager,0,2,0,0.55,60,False,12.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.05,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0057480,8.9,1.0,1,0.1111,0.2,4,0,0.0,0,0.0,0.4,0.499,0.5082,0.757,0.2992,0.4,101,150,0.1,57.2,0.53367007,Software,QA Engineer,0,1,0,0.28,150,True,8.9,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0093961,9.3,0.7,1,0.1111,0.2,4,0,0.0,0,0.0,0.15,0.546,0.4808,0.81,0.114,0.2,44,120,-1.0,0.0,0.54095185,IT Services,.NET Developer,1,1,0,0.51,120,False,9.3,0.1075268817204301,0.035842293906810034,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.11254480286738351,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0051362,8.7,1.0,0,0.0,0.2,2,0,0.0,0,0.0,0.0,0.255,0.382,0.521,0.3976,0.4,168,120,-1.0,70.9,0.5438433,Food Delivery,DevOps Engineer,0,1,0,0.24,120,False,8.7,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0023851,13.2,0.3,0,0.0,0.2,2,0,0.0,0,0.4,0.55,0.706,0.4146,0.765,0.094,0.2,81,90,-1.0,0.0,0.5473727,Manufacturing,Mechanical Engineer,0,2,0,0.73,90,True,13.2,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.05,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0029590,10.4,0.7,4,0.4444,0.2,3,0,0.0,0,0.0,0.0,0.501,0.3592,0.546,0.086,0.9,183,90,-1.0,0.0,0.5305625,Software,Content Writer,1,4,0,0.48,90,False,10.4,0.09615384615384615,0.03205128205128205,0.17391304347826086,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.16121794871794873,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0023520,11.8,0.7,0,0.0,0.2,2,0,0.0,0,0.0,0.3,0.339,0.2044,0.903,0.004,0.5,114,30,-1.0,0.0,0.5538085,Software,Sales Executive,0,0,0,0.21,30,False,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0013390,12.0,0.7,1,0.1111,0.2,1,0,0.0,0,0.0,0.3,0.346,0.3058,0.877,0.06,0.7,215,30,-1.0,0.0,0.5450376,Conglomerate,Graphic Designer,0,4,0,0.37,30,False,12.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0083959,9.7,0.7,0,0.0,0.2,4,0,0.0,0,0.0,0.0,0.483,0.4602,0.407,0.088,0.5,121,90,-1.0,0.0,0.5465604,Software,Business Analyst,0,0,0,0.72,90,False,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0022308,11.0,0.7,0,0.0,0.2,4,1,0.0,0,0.2,0.3,0.198,0.3342,0.647,0.068,0.2,88,60,-1.0,0.0,0.56166756,Manufacturing,Customer Support,0,1,0,0.12,60,False,11.0,0.0,0.0,0.043478260869565216,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0027392,11.9,0.7,0,0.0,0.2,2,0,0.0,0,0.2,0.3,0.48,0.1506,0.55,0.092,0.7,48,60,-1.0,0.0,0.55369216,Manufacturing,Business Analyst,0,1,0,0.57,60,False,11.9,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.05,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0050502,9.4,0.7,1,0.1111,0.2,1,0,0.0,0,0.0,0.15,0.558,0.3198,0.366,0.2692,0.2,117,60,-1.0,48.3,0.55177444,IT Services,Mobile Developer,0,1,0,0.78,60,False,9.4,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0029170,9.6,0.7,1,0.1111,0.5,1,0,0.0,0,0.0,0.44999999999999996,0.338,0.5972,0.857,0.3708,0.7,41,30,61.7,0.0,0.56784636,IT Services,Software Engineer,0,1,0,0.5,30,False,9.6,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.05,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0077710,8.8,1.0,1,0.1111,0.2,2,0,0.0,0,0.0,0.55,0.607,0.4776,0.416,0.2384,0.9,57,90,30.6,0.0,0.54188675,Software,Cloud Engineer,1,2,0,0.64,90,True,8.8,0.11363636363636363,0.03787878787878788,0.08695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.06325757575757576,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0058984,14.0,0.3,1,0.1111,0.2,4,0,0.3333333333333333,0,0.0,0.15,0.465,0.3182,0.682,0.056,0.7,125,60,-1.0,0.0,0.54573107,Conglomerate,Project Manager,0,2,0,0.21,60,False,14.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0087309,9.2,0.7,1,0.1111,0.2,1,0,0.3333333333333333,0,0.0,0.55,0.254,0.3082,0.497,0.1948,0.2,42,90,45.7,0.0,0.5521372,Software,Graphic Designer,0,2,0,0.29,90,True,9.2,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.05,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0020226,9.2,0.7,1,0.1111,0.2,2,0,0.0,0,0.0,0.0,0.5,0.4816,0.907,0.464,0.4,99,150,20.2,59.3,0.55297124,IT Services,Cloud Engineer,0,1,0,0.56,150,False,9.2,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0048893,11.0,0.7,0,0.0,0.2,1,1,0.0,0,0.0,0.0,0.558,0.1914,0.665,0.028,0.4,181,150,-1.0,0.0,0.56536233,IT Services,Mechanical Engineer,0,2,0,0.72,150,False,11.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0061829,12.5,0.3,0,0.0,0.2,2,0,0.0,0,0.2,0.0,0.437,0.3326,0.316,0.048,0.7,194,150,-1.0,0.0,0.537686,Manufacturing,Business Analyst,0,1,0,0.47,150,False,12.5,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0084543,10.4,0.7,1,0.1111,0.2,3,0,0.0,0,0.0,0.4,0.37,0.2628,0.302,0.3096,0.4,158,150,8.6,67.3,0.5584409,Software,HR Manager,0,2,0,0.4,150,True,10.4,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0071841,11.1,0.7,1,0.1111,0.2,2,1,0.6666666666666666,0,0.0,0.15,0.326,0.28,0.773,0.046,1.0,72,90,-1.0,0.0,0.53339016,Paper Products,Mechanical Engineer,0,2,0,0.05,90,False,11.1,0.0,0.0,0.08695652173913043,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0012034,13.9,0.3,5,0.5556,0.2,1,0,0.3333333333333333,0,0.2,0.0,0.57,0.3704,0.695,0.068,0.4,148,90,-1.0,0.0,0.5712072,IT Services,Content Writer,2,6,0,0.75,90,False,13.9,0.14388489208633093,0.047961630695443645,0.2608695652173913,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.1667865707434053,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0094544,8.3,1.0,0,0.0,0.2,1,0,0.0,0,0.0,0.0,0.486,0.3024,0.684,0.064,0.2,126,150,-1.0,0.0,0.53676856,Fintech,Frontend Engineer,0,1,0,0.84,150,False,8.3,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0063322,9.4,0.7,0,0.0,0.2,1,0,0.0,0,0.0,0.15,0.386,0.4226,0.596,0.2256,0.2,45,120,28.9,0.0,0.54623353,IT Services,Java Developer,0,2,0,0.62,120,False,9.4,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0012733,9.3,0.7,1,0.1111,0.2,2,0,0.3333333333333333,0,0.0,0.3,0.4,0.1166,0.786,0.0928,0.4,22,150,19.2,0.0,0.5614014,IT Services,Cloud Engineer,1,2,0,0.49,150,False,9.3,0.1075268817204301,0.035842293906810034,0.08695652173913043,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.11254480286738351,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0082611,10.7,0.7,0,0.0,0.2,2,0,0.3333333333333333,0,0.2,0.85,0.272,0.204,0.382,0.096,0.7,26,60,-1.0,0.0,0.5436833,IT Services,Mechanical Engineer,0,1,0,0.32,60,True,10.7,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0072563,12.8,0.3,0,0.0,0.2,2,1,0.0,0,0.0,0.4,0.327,0.2778,0.695,0.03,0.5,234,90,-1.0,0.0,0.55374146,Software,Business Analyst,0,2,0,0.18,90,True,12.8,0.0,0.0,0.08695652173913043,0.0,0.0,1.0,1.0,0.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0048032,9.2,0.7,0,0.0,0.0,4,0,0.0,0,0.0,0.4,0.372,0.3218,0.516,0.054,0.5,132,90,-1.0,0.0,0.554281,Manufacturing,Operations Manager,0,2,0,0.36,90,True,9.2,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0051418,9.5,0.7,0,0.0,0.2,2,0,0.0,0,0.2,0.15,0.351,0.177,0.477,0.1516,0.5,62,90,31.4,0.0,0.53009385,Software,Project Manager,0,3,0,0.36,90,False,9.5,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0002393,11.8,0.7,4,0.4444,0.2,3,0,0.3333333333333333,0,0.0,0.0,0.245,0.2268,0.409,0.016,0.4,215,90,-1.0,0.0,0.564283,Manufacturing,Graphic Designer,2,3,0,0.35,90,False,11.8,0.1694915254237288,0.05649717514124294,0.13043478260869565,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.16977401129943503,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0072008,8.4,1.0,1,0.1111,0.2,1,0,0.0,0,0.2,0.0,0.305,0.3986,0.351,0.2016,0.4,219,90,-1.0,27.9,0.5478972,Software,Sales Executive,0,1,0,0.32,90,False,8.4,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0089051,9.2,0.7,1,0.1111,0.2,3,1,0.6666666666666666,0,0.0,0.15,0.45,0.2292,0.847,0.068,0.5,36,90,-1.0,0.0,0.5331935,Paper Products,Customer Support,0,2,0,0.54,90,False,9.2,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0004581,14.3,0.3,0,0.0,0.2,3,0,0.0,0,0.2,0.0,0.44,0.2176,0.867,0.012,0.9,170,150,-1.0,0.0,0.5411731,IT Services,HR Manager,0,1,0,0.62,150,False,14.3,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0034306,12.5,0.3,0,0.0,0.2,1,0,0.0,0,0.2,0.0,0.307,0.421,0.564,0.084,0.4,154,150,-1.0,0.0,0.5591062,IT Services,Business Analyst,0,1,0,0.13,150,False,12.5,0.0,0.0,0.043478260869565216,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0040925,12.9,0.3,1,0.1111,0.2,4,0,0.0,0,0.2,0.0,0.341,0.3274,0.501,0.452,0.4,191,90,49.5,56.5,0.54962415,Manufacturing,Sales Executive,0,3,0,0.62,90,False,12.9,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0007126,12.2,0.3,0,0.0,0.2,1,0,0.3333333333333333,0,0.0,0.0,0.246,0.2864,0.609,0.024,0.5,180,150,-1.0,0.0,0.5558095,Paper Products,Business Analyst,0,0,0,0.12,150,False,12.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0064379,11.7,0.7,0,0.0,0.2,2,0,0.3333333333333333,0,0.2,0.0,0.514,0.295,0.422,0.1416,0.5,114,150,19.9,0.0,0.54869086,IT Services,Mechanical Engineer,0,1,0,0.52,150,False,11.7,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0059338,8.0,1.0,2,0.2222,0.2,2,0,0.0,0,0.0,0.15,0.648,0.239,0.974,0.054,0.5,45,120,-1.0,0.0,0.5252887,IT Services,QA Engineer,0,1,0,0.6,120,False,8.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0067802,11.0,0.7,0,0.0,0.2,2,1,0.0,0,0.0,0.44999999999999996,0.312,0.3702,0.646,0.2432,0.5,30,60,-1.0,43.3,0.548095,Manufacturing,Business Analyst,0,0,0,0.24,60,False,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.05,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0064938,8.2,1.0,0,0.0,0.0,2,0,0.0,0,0.0,0.4,0.549,0.2194,0.399,0.052,0.7,212,90,-1.0,0.0,0.56561327,Software,Accountant,0,0,0,0.45,90,True,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0094022,12.7,0.3,0,0.0,0.0,1,0,0.0,0,0.4,0.0,0.38,0.189,0.822,0.014,0.2,203,90,-1.0,0.0,0.52869856,IT Services,Marketing Manager,0,2,0,0.5,90,False,12.7,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0064225,12.0,0.7,0,0.0,0.0,2,1,0.3333333333333333,0,0.2,0.0,0.246,0.0654,0.554,0.028,0.2,245,150,-1.0,0.0,0.5527165,Manufacturing,Accountant,0,1,0,0.36,150,False,12.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0054501,12.3,0.3,0,0.0,0.2,2,0,0.0,0,0.2,0.15,0.42,0.3614,0.711,0.2772,0.2,116,60,-1.0,44.3,0.5347221,Manufacturing,Customer Support,0,1,0,0.66,60,False,12.3,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0029169,10.7,0.7,0,0.0,0.2,3,0,0.6666666666666666,0,0.0,0.4,0.272,0.4554,0.395,0.0668,0.2,102,90,7.7,0.0,0.56221807,Paper Products,Project Manager,0,0,0,0.11,90,True,10.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0026665,8.4,1.0,0,0.0,0.2,3,0,0.0,0,0.2,0.15,0.505,0.3922,0.701,0.094,0.9,224,60,-1.0,0.0,0.5655262,Conglomerate,Customer Support,0,1,0,0.64,60,False,8.4,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0022920,8.1,1.0,0,0.0,0.0,3,0,0.0,1,0.0,0.0,0.31,0.309,0.479,0.002,1.0,234,120,-1.0,0.0,0.5296376,IT Services,Accountant,0,0,0,0.55,120,False,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0020942,8.7,1.0,1,0.1111,0.2,4,0,0.0,0,0.0,0.0,0.458,0.5146,0.865,0.3528,0.5,147,90,-1.0,73.2,0.5528236,Fintech,QA Engineer,0,2,0,0.29,90,False,8.7,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.15000000000000002,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
CAND_0084686,9.8,0.7,2,0.2222,0.2,1,0,0.0,0,0.0,0.4,0.337,0.57,0.923,0.13,0.5,160,120,-1.0,0.0,0.5368521,IT Services,Cloud Engineer,0,2,0,0.52,120,True,9.8,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.1,stratified,Middle 50%,8+ years,Middle 50% | 8+ years
